Id,URL,entityType,restaurantId,restaurantName,categoryId,categoryName,subCategoryId,subCategoryName,itemId,itemName,variantGroupId,variantGroupName,variantId,variantName,variantPrice,addonGroupId,addonGroupName,addonId,addonName,addonPrice,tags,Item Rating,reviews,item_image,item Description, Item Description Count,price,crawled_at
23,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581759,Rasmalai,,,,,,,,,,,,3.3900001,10,https://b.zmtcdn.com/data/dish_photos/e8d/63e9f2394b3b2ff7d16a32fd9e9dfe8d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,44.0,2023-09-04 13:17:54
24,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581759,Rasmalai,49482733.0,Quantity,136989623.0,1 Piece,44.0,,,,,,,3.3900001,10,https://b.zmtcdn.com/data/dish_photos/e8d/63e9f2394b3b2ff7d16a32fd9e9dfe8d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,44.0,2023-09-04 13:18:16
25,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581759,Rasmalai,49482733.0,Quantity,136989624.0,250 Grams,220.0,,,,,,,3.3900001,10,https://b.zmtcdn.com/data/dish_photos/e8d/63e9f2394b3b2ff7d16a32fd9e9dfe8d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,220.0,2023-09-04 13:18:38
26,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581759,Rasmalai,49482733.0,Quantity,136989625.0,500 Grams,440.0,,,,,,,3.3900001,10,https://b.zmtcdn.com/data/dish_photos/e8d/63e9f2394b3b2ff7d16a32fd9e9dfe8d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,440.0,2023-09-04 13:19:00
27,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581759,Rasmalai,49482733.0,Quantity,136989626.0,1 Kg,880.0,,,,,,,3.3900001,10,https://b.zmtcdn.com/data/dish_photos/e8d/63e9f2394b3b2ff7d16a32fd9e9dfe8d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,880.0,2023-09-04 13:19:22
28,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581766,Kesar Peda,,,,,,,,,,,BESTSELLER,3.94000006,10,https://b.zmtcdn.com/data/dish_photos/b2d/fa4f86fcb61bd055bcb5932cf4e81b2d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,198.0,2023-09-04 13:19:44
29,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581766,Kesar Peda,49482740.0,Quantity,136989646.0,250 Grams,198.0,,,,,,BESTSELLER,3.94000006,10,https://b.zmtcdn.com/data/dish_photos/b2d/fa4f86fcb61bd055bcb5932cf4e81b2d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,198.0,2023-09-04 13:20:06
30,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581766,Kesar Peda,49482740.0,Quantity,136989647.0,500 Grams,396.0,,,,,,BESTSELLER,3.94000006,10,https://b.zmtcdn.com/data/dish_photos/b2d/fa4f86fcb61bd055bcb5932cf4e81b2d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,396.0,2023-09-04 13:20:28
31,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581766,Kesar Peda,49482740.0,Quantity,136989648.0,1 Kg,792.0,,,,,,BESTSELLER,3.94000006,10,https://b.zmtcdn.com/data/dish_photos/b2d/fa4f86fcb61bd055bcb5932cf4e81b2d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,792.0,2023-09-04 13:20:50
32,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581750,Besan Laddu,,,,,,,,,,,,3.33999991,5,https://b.zmtcdn.com/data/dish_photos/d22/8c7adab695a2d733bbb0c2583a11bd22.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,187.0,2023-09-04 13:21:12
33,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581750,Besan Laddu,49482729.0,Quantity,136989609.0,250 Grams,187.0,,,,,,,3.33999991,5,https://b.zmtcdn.com/data/dish_photos/d22/8c7adab695a2d733bbb0c2583a11bd22.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,187.0,2023-09-04 13:21:34
34,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581750,Besan Laddu,49482729.0,Quantity,136989610.0,500 Grams,374.0,,,,,,,3.33999991,5,https://b.zmtcdn.com/data/dish_photos/d22/8c7adab695a2d733bbb0c2583a11bd22.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,374.0,2023-09-04 13:21:56
35,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581750,Besan Laddu,49482729.0,Quantity,136989611.0,1 Kg,748.0,,,,,,,3.33999991,5,https://b.zmtcdn.com/data/dish_photos/d22/8c7adab695a2d733bbb0c2583a11bd22.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,748.0,2023-09-04 13:22:18
36,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581754,Gulab Jamun,,,,,,,,,,,,3.75999999,6,https://b.zmtcdn.com/data/dish_photos/adc/9c89d88259fcc82b43cd45858c931adc.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,39.0,2023-09-04 13:22:40
37,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581754,Gulab Jamun,49482731.0,Quantity,136989615.0,1 Piece,39.0,,,,,,,3.75999999,6,https://b.zmtcdn.com/data/dish_photos/adc/9c89d88259fcc82b43cd45858c931adc.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,39.0,2023-09-04 13:23:02
38,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581754,Gulab Jamun,49482731.0,Quantity,136989616.0,250 Grams,192.5,,,,,,,3.75999999,6,https://b.zmtcdn.com/data/dish_photos/adc/9c89d88259fcc82b43cd45858c931adc.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,192.5,2023-09-04 13:23:24
39,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581754,Gulab Jamun,49482731.0,Quantity,136989617.0,500 Grams,385.0,,,,,,,3.75999999,6,https://b.zmtcdn.com/data/dish_photos/adc/9c89d88259fcc82b43cd45858c931adc.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,385.0,2023-09-04 13:23:46
40,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581754,Gulab Jamun,49482731.0,Quantity,136989618.0,1 Kg,770.0,,,,,,,3.75999999,6,https://b.zmtcdn.com/data/dish_photos/adc/9c89d88259fcc82b43cd45858c931adc.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,770.0,2023-09-04 13:24:08
41,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581735,Anjeer King,,,,,,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/dad/18e62d4ee5b4681b4b52ea491b3e2dad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,434.5,2023-09-04 13:24:30
42,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581735,Anjeer King,49482714.0,Quantity,136989564.0,250 Grams,434.5,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/dad/18e62d4ee5b4681b4b52ea491b3e2dad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,434.5,2023-09-04 13:24:52
43,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581735,Anjeer King,49482714.0,Quantity,136989565.0,500 Grams,869.0,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/dad/18e62d4ee5b4681b4b52ea491b3e2dad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,869.0,2023-09-04 13:25:14
44,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581735,Anjeer King,49482714.0,Quantity,136989566.0,1 Kg,1738.0,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/dad/18e62d4ee5b4681b4b52ea491b3e2dad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,1738.0,2023-09-04 13:25:36
45,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581738,Dry Fruit Laddu,,,,,,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/d8c/6b420cab26a031a8e4ee209f21990d8c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,412.5,2023-09-04 13:25:58
46,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581738,Dry Fruit Laddu,49482717.0,Quantity,136989573.0,250 Grams,412.5,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/d8c/6b420cab26a031a8e4ee209f21990d8c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,412.5,2023-09-04 13:26:20
47,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581738,Dry Fruit Laddu,49482717.0,Quantity,136989574.0,500 Grams,825.0,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/d8c/6b420cab26a031a8e4ee209f21990d8c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,825.0,2023-09-04 13:26:42
48,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581738,Dry Fruit Laddu,49482717.0,Quantity,136989575.0,1 Kg,1650.0,,,,,,,0.0,0,https://b.zmtcdn.com/data/dish_photos/d8c/6b420cab26a031a8e4ee209f21990d8c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,1650.0,2023-09-04 13:27:04
49,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581741,Kaju Pista Roll,,,,,,,,,,,,4.0,7,https://b.zmtcdn.com/data/dish_photos/612/7a156af64e1d58d4348a50d88cfb6612.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,440.0,2023-09-04 13:27:26
50,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581741,Kaju Pista Roll,49482720.0,Quantity,136989582.0,250 Grams,440.0,,,,,,,4.0,7,https://b.zmtcdn.com/data/dish_photos/612/7a156af64e1d58d4348a50d88cfb6612.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,440.0,2023-09-04 13:27:48
51,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581741,Kaju Pista Roll,49482720.0,Quantity,136989583.0,500 Grams,880.0,,,,,,,4.0,7,https://b.zmtcdn.com/data/dish_photos/612/7a156af64e1d58d4348a50d88cfb6612.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,880.0,2023-09-04 13:28:10
52,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581741,Kaju Pista Roll,49482720.0,Quantity,136989584.0,1 Kg,1760.0,,,,,,,4.0,7,https://b.zmtcdn.com/data/dish_photos/612/7a156af64e1d58d4348a50d88cfb6612.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,1760.0,2023-09-04 13:28:32
